排名,代號,名稱,股價日期,成交,漲跌價,漲跌幅,股利發放年度,股利發放頻率,現金股利,股票股利,合計股利,除息價,除息價現金殖利率,除權價,除權價股票殖利率,除權息合計殖利率,除息交易日,除權交易日,現金股利發放日
842,2412,中華電,04/17,137.5,+1,+0.73,2024,年,4.758,0,4.758,125.5,3.79,,0,3.79,'24/07/04,,'24/08/08
843,2413,環科,04/17,52,+1.4,+2.77,2024,年,0.2,0,0.2,22.15,0.9,,0,0.9,'24/08/27,,'24/09/16
844,2414,精技,04/17,45.3,-0.35,-0.77,2024,年,2.2,0,2.2,40.3,5.46,,0,5.46,'24/07/25,,'24/08/09
845,2415,錩新,04/17,29.05,0,0,2024,年,0,0,0,,0,,0,0,,,
846,2417,圓剛,04/17,41.4,+0.45,+1.1,2024,年,0.15,0,0.15,53.2,0.28,,0,0.28,'24/07/05,,'24/07/31
847,2419,仲琦,04/17,36.8,-0.95,-2.52,2024,年,0.3,0,0.3,32.75,0.92,,0,0.92,'24/07/11,,'24/08/08
848,2420,新巨,04/17,55.1,-0.3,-0.54,2024,年,3,0,3,67.4,4.45,,0,4.45,'24/08/28,,'24/09/26
849,2421,建準,04/17,146.5,-0.5,-0.34,2024,年,3.5,0,3.5,111.5,3.14,,0,3.14,'24/07/03,,'24/07/29
850,2423,固緯,04/17,51.4,+0.6,+1.18,2024,年,2.2,0,2.2,43.15,5.1,,0,5.1,'24/06/20,,'24/07/19
851,2424,隴華,04/17,22.45,-0.35,-1.54,2024,年,0,0,0,,0,,0,0,,,
852,2425,承啟,04/17,30.2,-0.85,-2.74,2024,年,0.45,0,0.45,37.65,1.2,,0,1.2,'24/07/04,,'24/07/31
853,2426,鼎元,04/17,54.4,+1.2,+2.26,2024,年,0.2,0,0.2,19.05,1.05,,0,1.05,'24/08/26,,'24/09/13
854,2427,三商電,04/17,22.25,-0.15,-0.67,2024,年,0.9,0,0.9,32.35,2.78,,0,2.78,'24/07/19,,'24/08/21
855,2428,興勤,04/17,182.5,-0.5,-0.27,2024,年,5.2,0,5.2,172.5,3.01,,0,3.01,'24/08/26,,'24/09/20
856,2429,銘旺科,04/17,39.85,-1.35,-3.28,2024,年,0,0,0,,0,,0,0,,,
857,2430,燦坤,04/17,21.75,+0.05,+0.23,2024,年,2.2,0,2.2,40.7,5.41,,0,5.41,'24/03/21,,'24/04/24
858,2431,聯昌,04/17,11.5,-0.15,-1.29,2024,年,0,0,0,,0,,0,0,,,
859,2432,倚天酷碁-創,04/17,28.35,+0.4,+1.43,2024,年,1.65,0,1.65,39.35,4.19,,0,4.19,'24/06/18,,'24/07/23
860,2433,互盛電,04/17,46,+0.25,+0.55,2024,年,3,0,3,53,5.66,,0,5.66,'24/07/04,,'24/07/26
861,2434,統懋,04/17,29.55,+0.15,+0.51,2024,年,0,0,0,,0,,0,0,,,
862,2436,偉詮電,04/17,63.1,0,0,2024,年,1.207,0,1.207,62.3,1.94,,0,1.94,'24/06/27,,'24/07/29
863,2438,翔耀,04/17,22.45,+0.65,+2.98,2024,年,0,0,0,,0,,0,0,,,
864,2439,美律,04/17,90,+1.1,+1.24,2024,年,4.149,0,4.149,136.5,3.04,,0,3.04,'24/08/30,,'24/09/25
865,2440,太空梭,04/17,15.15,-0.15,-0.98,2024,年,0,0,0,,0,,0,0,,,
866,2441,超豐,04/17,88.4,-1.1,-1.23,2024,年,2.5,0,2.5,62.8,3.98,,0,3.98,'24/08/27,,'24/09/27
867,2444,兆勁,04/17,13.9,+1.25,+9.88,2024,年,0,0,0,,0,,0,0,,,
868,2449,京元電子,04/17,275,-8.5,-3,2024,年,3.2,0,3.2,128.5,2.49,,0,2.49,'24/07/16,,'24/08/14
869,2450,神腦,04/17,30.25,0,0,2024,年,2,0,2,40.2,4.98,,0,4.98,'24/06/20,,'24/07/17
870,2451,創見,04/17,246.5,-0.5,-0.2,2024,年,4.991,0,4.991,119.5,4.18,,0,4.18,'24/07/08,,'24/08/02
871,2453,凌群,04/17,55.5,-0.5,-0.89,2024,年,2.4,0,2.4,68.2,3.52,,0,3.52,'24/07/11,,'24/08/09
872,2454,聯發科,04/17,1925,+30,+1.58,2024,半年,55.01,0,55.01,1405,4.75,,0,4.75,'24/07/04,,'24/07/31
873,2455,全新,04/17,310.5,+20.5,+7.07,2024,年,2.2,0,2.2,172.5,1.28,,0,1.28,'24/06/24,,'24/07/12
874,2457,飛宏,04/17,24.75,-0.15,-0.6,2024,年,0,0,0,,0,,0,0,,,
875,2458,義隆,04/17,138,-0.5,-0.36,2024,半年,7.122,0,7.122,148,4.61,,0,4.61,'24/09/25,,'24/10/18
876,2459,敦吉,04/17,66.2,+0.2,+0.3,2024,年,4,0,4,77.2,5.18,,0,5.18,'24/07/12,,'24/08/02
877,2460,建通,04/17,36.8,-0.5,-1.34,2024,年,0,0,0,,0,,0,0,,,
878,2461,光群雷,04/17,17.55,+0.05,+0.29,2024,季,0.854,0,0.854,22.15,3.6,,0,3.6,'24/09/13,,'24/10/07
879,2462,良得電,04/17,22.75,+0.75,+3.41,2024,年,1.15,0,1.15,35.6,3.23,,0,3.23,'24/07/17,,'24/08/09
880,2464,盟立,04/17,79,+5.6,+7.63,2024,年,0.5,0,0.5,70.2,0.71,,0,0.71,'24/07/03,,'24/07/31
881,2465,麗臺,04/17,60.4,+1.6,+2.72,2024,年,0,0,0,,0,,0,0,,,
882,2466,冠西電,04/17,62.7,-2.3,-3.54,2024,年,0,0,0,,0,,0,0,,,
883,2467,志聖,04/17,550,+35,+6.8,2024,年,3,0,3,141,2.13,,0,2.13,'24/05/30,,'24/06/21
884,2468,華經,04/17,34.9,-0.15,-0.43,2024,年,0.8,0,0.8,25.05,3.19,,0,3.19,'24/08/29,,'24/09/25
885,2471,資通,04/17,54,-0.8,-1.46,2024,年,3.287,0,3.287,60.4,5.44,,0,5.44,'24/07/25,,'24/08/21
886,2472,立隆電,04/17,184.5,+5.5,+3.07,2024,年,2.8,0,2.8,82.3,3.4,,0,3.4,'24/08/20,,'24/09/16
887,2474,可成,04/17,217,+19.5,+9.87,2024,半年,12.5,0,12.5,196,5.97,,0,5.97,'24/12/10,,'25/01/08
888,2476,鉅祥,04/17,115,+7.5,+6.98,2024,年,2.477,0,2.477,104,2.38,,0,2.38,'24/08/13,,'24/09/09
889,2477,美隆電,04/17,24.05,+0.15,+0.63,2024,年,0.5,0,0.5,21.6,2.31,,0,2.31,'24/04/25,,'24/05/31
890,2478,大毅,04/17,77.2,+3,+4.04,2024,年,1.5,0,1.5,54.3,2.76,,0,2.76,'24/06/27,,'24/07/24
891,2480,敦陽科,04/17,140.5,+0.5,+0.36,2024,年,6.64,0,6.64,127,5.23,,0,5.23,'24/06/20,,'24/07/12
892,2481,強茂,04/17,118,+10.5,+9.77,2024,年,1.2,0,1.2,56.9,2.11,,0,2.11,'24/08/02,,'24/08/30
893,2482,連宇,04/17,17.7,+0.4,+2.31,2024,年,1,0,1,40.8,2.45,,0,2.45,'24/07/18,,'24/08/16
894,2483,百容,04/17,22.95,+0.6,+2.68,2024,年,0.3,0,0.3,23.95,1.25,,0,1.25,'24/03/29,,'24/05/02
895,2484,希華,04/17,42.4,+2.1,+5.21,2024,年,1.5,0,1.5,30.5,4.92,,0,4.92,'24/08/26,,'24/09/27
896,2485,兆赫,04/17,77.7,-1.4,-1.77,2024,年,0,0,0,,0,,0,0,,,
897,2486,一詮,04/17,185,-0.5,-0.27,2024,年,0.65,0,0.65,97.1,0.67,,0,0.67,'24/05/31,,'24/06/25
898,2488,漢平,04/17,50.8,-1.6,-3.05,2024,年,2.8,0,2.8,51.5,5.44,,0,5.44,'24/09/24,,'24/10/25
899,2489,瑞軒,04/17,44.65,+0.65,+1.48,2024,半年,0.59,0,0.59,21.95,2.69,,0,2.69,'24/10/18,,'24/11/14
900,2491,吉祥全,04/17,17,+1.35,+8.63,2024,年,0,0,0,,0,,0,0,,,
901,2492,華新科,04/17,147,-1.5,-1.01,2024,年,2.154,0,2.154,118,1.83,,0,1.83,'24/07/10,,'24/08/01
902,2495,普安,04/17,42.85,-0.75,-1.72,2024,年,0.7,0,0.7,31.7,2.21,,0,2.21,'24/07/25,,'24/08/27
903,2496,卓越,04/17,65.9,-0.3,-0.45,2024,年,4.68,0,4.68,77.1,6.07,,0,6.07,'24/04/11,,'24/05/10
904,2497,怡利電,04/17,56.1,+0.5,+0.9,2024,年,1,0,1,56.1,1.78,,0,1.78,'24/07/30,,'24/08/22
905,2498,宏達電,04/17,41.3,-0.1,-0.24,2024,年,0,0,0,,0,,0,0,,,
906,2501,國建,04/17,24.45,-0.3,-1.21,2024,年,1,0,1,31.4,3.18,,0,3.18,'24/07/16,,'24/08/12
907,2504,國產,04/17,35.85,-0.05,-0.14,2024,年,2.1,0,2.1,46.55,4.51,,0,4.51,'24/06/25,,'24/07/19
908,2505,國揚,04/17,18.8,0,0,2024,年,0.4,0,0.4,27.05,1.48,,0,1.48,'24/08/29,,'24/09/30
909,2506,太設,04/17,8.98,0,0,2024,半年,0.2,0,0.2,12.25,1.63,,0,1.63,'24/06/14,,'24/07/12
910,2509,全坤建,04/17,14.5,0,0,2024,年,0,0,0,,0,,0,0,,,
911,2511,太子,04/17,8.13,-0.11,-1.33,2024,年,0.36,0,0.36,12.7,2.83,,0,2.83,'24/07/25,,'24/08/23
912,2514,龍邦,04/17,13.5,0,0,2024,年,0,0,0,,0,,0,0,,,
913,2516,新建,04/17,13.6,-0.05,-0.37,2024,年,0,0,0,,0,,0,0,,,
914,2524,京城,04/17,39.75,-0.1,-0.25,2024,年,0,0,0,,0,,0,0,,,
915,2527,宏璟,04/17,36.7,-3,-7.56,2024,年,1.5,0,1.5,38.6,3.89,,0,3.89,'24/08/26,,'24/09/18
916,2530,華建,04/17,22.6,-0.05,-0.22,2024,季,1.876,0,1.876,42.7,3.98,,0,3.98,'24/11/28,,'24/12/26
917,2534,宏盛,04/17,19.9,0,0,2024,年,1,0,1,26.85,3.72,,0,3.72,'24/07/08,,'24/08/06
918,2535,達欣工,04/17,70.2,-0.2,-0.28,2024,年,3,0,3,58.2,5.15,,0,5.15,'24/04/11,,'24/05/15
919,2536,宏普,04/17,22.35,-0.05,-0.22,2024,年,0.5,0,0.5,34.6,1.45,,0,1.45,'24/07/16,,'24/08/08
920,2537,聯上發,04/17,10.35,-0.05,-0.48,2024,年,0,0,0,,0,,0,0,,,
921,2538,基泰,04/17,10.1,+0.05,+0.5,2024,年,0.7,0.15,0.85,20.6,3.4,17.4,0.86,4.26,'24/08/26,'24/10/07,'24/09/25
922,2545,皇翔,04/17,36.5,-0.2,-0.54,2024,年,2.3,0,2.3,54,4.26,,0,4.26,'24/08/07,,'24/08/30
923,2547,日勝生,04/17,10.85,0,0,2024,年,0.25,0,0.25,10.8,2.31,,0,2.31,'24/08/15,,'24/09/06
924,2596,綠意,04/17,32.3,+0.3,+0.94,2024,年,1,0,1,53.9,1.86,,0,1.86,'24/07/30,,'24/08/26
925,2601,益航,04/17,5.64,-0.08,-1.4,2024,年,0,0,0,,0,,0,0,,,
926,2603,長榮,04/17,198,-3.5,-1.74,2024,年,9.965,0,9.965,200,4.98,,0,4.98,'24/06/27,,'24/07/29
927,2605,新興,04/17,35.65,-0.05,-0.14,2024,年,0.75,0,0.75,31.45,2.38,,0,2.38,'24/06/28,,'24/08/02
928,2606,裕民,04/17,65,+1,+1.56,2024,年,2.4,0,2.4,58.1,4.13,,0,4.13,'24/06/27,,'24/07/25
929,2607,榮運,04/17,50.3,-0.1,-0.2,2024,年,1.1,0,1.1,31.6,3.48,,0,3.48,'24/07/09,,'24/08/08
930,2608,嘉里大榮,04/17,30.85,-0.25,-0.8,2024,年,2.6,0,2.6,45.4,5.73,,0,5.73,'24/06/18,,'24/07/10
931,2609,陽明,04/17,50.7,-0.3,-0.59,2024,年,2,0,2,67.5,2.96,,0,2.96,'24/07/09,,'24/07/31
932,2610,華航,04/17,18.3,-0.05,-0.27,2024,年,0.69,0,0.69,23.5,2.94,,0,2.94,'24/07/18,,'24/08/21
933,2611,志信,04/17,14.7,-0.3,-2,2024,年,2.3,0,2.3,33,6.97,,0,6.97,'24/07/02,,'24/07/31
934,2612,中航,04/17,60,+0.8,+1.35,2024,年,1,0,1,45.6,2.19,,0,2.19,'24/07/09,,'24/08/08
935,2613,中櫃,04/17,23,-0.1,-0.43,2024,年,0.6,0,0.6,22.6,2.65,,0,2.65,'24/03/14,,'24/04/12
936,2615,萬海,04/17,75.3,-1.6,-2.08,2024,年,1.5,0,1.5,83,1.81,,0,1.81,'24/06/13,,'24/07/12
937,2616,山隆,04/17,15.45,0,0,2024,年,0.43,0,0.43,24.35,1.77,,0,1.77,'24/07/10,,'24/08/08
938,2617,台航,04/17,31.05,-0.2,-0.64,2024,年,1.6,0,1.6,36.45,4.39,,0,4.39,'24/07/19,,'24/08/15
939,2618,長榮航,04/17,35.3,+0.05,+0.14,2024,年,1.8,0,1.8,37.35,4.82,,0,4.82,'24/07/08,,'24/08/08
940,2630,亞航,04/17,49.3,+0.6,+1.23,2024,年,0.53,0,0.53,35.6,1.49,,0,1.49,'24/03/25,,'24/04/26
941,2633,台灣高鐵,04/17,27,+0.05,+0.19,2024,年,1.02,0,1.02,30.65,3.33,,0,3.33,'24/07/16,,'24/08/15
942,2634,漢翔,04/17,50.4,+0.7,+1.41,2024,年,1.42,0,1.42,52.3,2.72,,0,2.72,'24/07/10,,'24/08/08
943,2636,台驊控股,04/17,67.7,-0.5,-0.73,2024,半年,6.5,0,6.5,87.2,6.55,,0,6.55,'24/11/25,,'24/12/27
944,2637,慧洋-KY,04/17,75.7,+1.2,+1.61,2024,年,2.75,0,2.75,71,3.87,,0,3.87,'24/06/28,,'24/07/29
945,2640,大車隊,04/17,187,+4,+2.19,2024,年,6,0,6,123.5,4.86,,0,4.86,'24/07/19,,'24/08/09
946,2641,正德,04/17,18.2,-0.05,-0.27,2024,年,0.482,0,0.482,21.7,2.22,,0,2.22,'24/06/25,,'24/07/18
947,2642,宅配通,04/17,23,0,0,2024,年,0.8,0,0.8,37.85,2.11,,0,2.11,'24/06/13,,'24/06/28
948,2643,捷迅,04/17,68.4,-0.4,-0.58,2024,年,5,0,5,87.6,5.71,,0,5.71,'24/06/24,,'24/07/19
949,2645,長榮航太,04/17,160.5,+3.5,+2.23,2024,年,4.5,0,4.5,111,4.05,,0,4.05,'24/07/11,,'24/07/31
950,2646,星宇航空,04/17,20.95,-0.3,-1.41,2024,年,0,0,0,,0,,0,0,,,
951,2701,萬企,04/17,10.95,+0.05,+0.46,2024,年,0.28,0,0.28,13.1,2.14,,0,2.14,'24/09/04,,'24/10/07
952,2702,華園,04/17,17.8,+1.25,+7.55,2024,年,0,0,0,,0,,0,0,,,
953,2704,國賓,04/17,43.35,+0.05,+0.12,2024,年,1,0,1,71.5,1.4,,0,1.4,'24/07/17,,'24/08/15
954,2705,六福,04/17,17.6,+0.55,+3.23,2024,年,0,0,0,,0,,0,0,,,
955,2706,第一店,04/17,12.7,-0.05,-0.39,2024,年,0.35,0,0.35,15.15,2.31,,0,2.31,'24/09/19,,'24/10/23
956,2707,晶華,04/17,180.5,+0.5,+0.28,2024,季,11.38,0,11.38,224.5,5.07,,0,5.07,'24/06/20,,'24/07/11
957,2712,遠雄來,04/17,17.4,+0.55,+3.26,2024,年,0.418,0,0.418,29.6,1.41,,0,1.41,'24/07/23,,'24/08/16
958,2718,全心投控,04/17,47.7,0,0,2024,年,3,0,3,118,2.54,,0,2.54,'24/09/05,,'24/09/30
959,2719,燦星旅,04/17,29.75,+0.5,+1.71,2024,年,0,0,0,,0,,0,0,,,
960,2722,夏都,04/17,24.6,-0.3,-1.2,2024,年,0.25,0.25,0.5,55,0.45,55,0.45,0.91,'24/07/16,'24/07/16,'24/08/20
961,2723,美食-KY,04/17,66.6,-0.7,-1.04,2024,年,3.5,0,3.5,91.7,3.82,,0,3.82,'24/06/18,,'24/07/10
962,2724,藝舍-KY,04/17,17.45,-0.55,-3.06,2024,年,0,0,0,,0,,0,0,,,
963,2726,雅茗-KY,04/17,9.9,-0.1,-1,2024,年,0,0,0,,0,,0,0,,,
964,2727,王品,04/17,226,+0.5,+0.22,2024,年,14.94,0,14.94,239.5,6.24,,0,6.24,'24/07/04,,'24/07/31
965,2731,雄獅,04/17,159.5,-0.5,-0.31,2024,年,8,0,8,162,4.94,,0,4.94,'24/07/22,,'24/08/21
966,2732,六角,04/17,68.3,+2.4,+3.64,2024,季,5.997,0,5.997,106.5,5.01,,0,5.01,'24/09/04,,'24/10/04
967,2734,易飛網,04/17,17.3,0,0,2024,年,0,0,0,,0,,0,0,,,
968,2736,富野,04/17,13.75,0,0,2024,年,0,0,0,,0,,0,0,,,
969,2739,寒舍,04/17,36.75,-0.05,-0.14,2024,年,0,0,0,,0,,0,0,,,
970,2740,華軒,04/17,38.5,+3.2,+9.07,2024,年,0,0,0,,0,,0,0,,,
971,2745,五福,04/17,104.5,-1.5,-1.42,2024,年,3.5,0,3.5,95.1,3.68,,0,3.68,'24/08/15,,'24/09/12
972,2748,雲品,04/17,41.5,-0.15,-0.36,2024,年,2,0,2,64.9,3.08,,0,3.08,'24/07/31,,'24/08/28
973,2751,王座,04/17,57,-0.1,-0.18,2024,半年,5,0,5,133.5,3.75,,0,3.75,'24/04/02,,'24/05/10
974,2752,豆府,04/17,191.5,-0.5,-0.26,2024,年,13.3,0,13.3,289.5,4.59,,0,4.59,'24/03/28,,'24/04/26
975,2753,八方雲集,04/17,181.5,-1.5,-0.82,2024,半年,7,0,7,150,4.35,,0,4.35,'24/12/19,,'25/01/16
976,2754,亞洲藏壽司,04/17,69.5,-0.5,-0.71,2024,年,1.5,0,1.5,104,1.44,,0,1.44,'24/08/14,,'24/09/10
977,2756,聯發國際,04/17,70,+0.1,+0.14,2024,季,3.7,0,3.7,78.4,4.41,,0,4.41,'24/08/23,,'24/09/11
978,2762,世界健身-KY,04/17,73.8,+0.3,+0.41,2024,季,8.107,0,8.107,97.1,8.17,,0,8.17,'24/11/28,,'24/12/18
979,2816,旺旺保,04/17,30.85,-0.25,-0.8,2024,年,0,0,0,,0,,0,0,,,
980,2820,華票,04/17,17.2,-0.1,-0.58,2024,年,0.73,0,0.73,15.6,4.68,,0,4.68,'24/07/02,,'24/07/29
981,2832,台產,04/17,49,0,0,2024,年,1.3,0,1.3,28.45,4.57,,0,4.57,'24/06/18,,'24/07/12
984,2849,安泰銀,04/17,14.1,+0.15,+1.08,2024,年,0.38,0,0.38,14.9,2.55,,0,2.55,'24/07/23,,'24/08/15
985,2850,新產,04/17,125.5,+1,+0.8,2024,年,4.99,0,4.99,95.2,5.24,,0,5.24,'24/06/12,,'24/07/08
986,2851,中再保,04/17,29.55,-0.1,-0.34,2024,年,1.4,0,1.4,27.45,5.1,,0,5.1,'24/06/13,,'24/07/12
987,2852,第一保,04/17,26.15,-0.25,-0.95,2024,年,1.13,0,1.13,24.45,4.62,,0,4.62,'24/07/25,,'24/08/16
988,2867,三商壽,04/17,7.87,-0.04,-0.51,2024,年,0,0,0,,0,,0,0,,,
992,2882,國泰金,04/17,75,+0.8,+1.08,2024,年,2,0,2,59,3.39,,0,3.39,'24/07/01,,'24/07/29
996,2886,兆豐金,04/17,39.5,-0.45,-1.13,2024,年,1.5,0.3,1.8,41.55,3.61,41.55,0.72,4.33,'24/08/08,'24/08/08,'24/09/13
997,2887,台新新光金,04/17,24.3,-0.65,-2.61,2024,年,0.6,0.4,1,18.8,3.19,18.8,2.13,5.32,'24/08/06,'24/08/06,'24/08/29
1001,2891,中信金,04/17,53.1,-0.3,-0.56,2024,年,1.8,0,1.8,40.2,4.48,,0,4.48,'24/07/15,,'24/08/09
1004,2897,王道銀行,04/17,10.2,-0.1,-0.97,2024,年,0.441,0,0.441,10.75,4.1,,0,4.1,'24/07/24,,'24/08/20
1006,2901,欣欣,04/17,23.55,+0.1,+0.43,2024,年,0.361,0,0.361,27.85,1.29,,0,1.29,'24/09/04,,'24/09/25
1007,2903,遠百,04/17,23.05,0,0,2024,年,1.6,0,1.6,32.85,4.87,,0,4.87,'24/07/16,,'24/08/06
1008,2904,匯僑,04/17,16.7,0,0,2024,年,0.6,0,0.6,19.05,3.15,,0,3.15,'24/07/11,,'24/08/08
1009,2905,三商,04/17,14.5,-0.1,-0.68,2024,年,0.2,0,0.2,20.25,0.99,,0,0.99,'24/08/27,,'24/09/18
1010,2906,高林,04/17,13,0,0,2024,年,0.6,0,0.6,22.05,2.72,,0,2.72,'24/07/16,,'24/08/09
1011,2908,特力,04/17,20.3,0,0,2024,年,0.583,0,0.583,21.75,2.68,,0,2.68,'24/06/13,,'24/07/05
1012,2910,統領,04/17,22.75,-0.1,-0.44,2024,年,0.34,0,0.34,27,1.26,,0,1.26,'24/07/10,,'24/08/01
1013,2911,麗嬰房,04/17,4.91,-0.02,-0.41,2024,年,0,0,0,,0,,0,0,,,
1014,2912,統一超,04/17,237.5,+3.5,+1.5,2024,年,9,0,9,277.5,3.24,,0,3.24,'24/08/01,,'24/09/04
1015,2913,農林,04/17,12.15,-0.2,-1.62,2024,年,0,0,0,,0,,0,0,,,
1016,2915,潤泰全,04/17,45.2,-0.4,-0.88,2024,年,2.5,0,2.5,80.6,3.1,,0,3.1,'24/07/29,,'24/08/20
1017,2916,滿心,04/17,46.3,-0.1,-0.22,2024,年,4,0,4,67.9,5.89,,0,5.89,'24/05/31,,'24/07/05
1018,2923,鼎固-KY,04/17,28,+0.95,+3.51,2024,年,0.2,0,0.2,29.6,0.68,,0,0.68,'24/09/06,,'24/09/27
1019,2924,宏太-KY,04/17,20.75,+0.45,+2.22,2024,年,0,0,0,,0,,0,0,,,
1020,2926,誠品生活,04/17,36.2,-1.3,-3.47,2024,年,0,0,0,,0,,0,0,,,
1021,2929,淘帝-KY,04/17,6.25,-0.01,-0.16,2024,年,0,0,0,,0,,0,0,,,
1022,2939,永邑-KY,04/17,25.25,+0.5,+2.02,2024,半年,0,0,0,,0,,0,0,,,
1023,2941,米斯特,04/17,35.1,-0.2,-0.57,2024,年,3.182,0,3.182,90,3.54,,0,3.54,'24/07/03,,'24/07/30
1024,2945,三商家購,04/17,42.3,+0.1,+0.24,2024,年,1.2,0,1.2,43.8,2.74,,0,2.74,'24/07/17,,'24/08/16
1025,3002,歐格,04/17,19.05,-0.45,-2.31,2024,年,0.32,0,0.32,14.9,2.14,,0,2.14,'24/08/26,,'24/09/20
1026,3003,健和興,04/17,54.8,+0.3,+0.55,2024,年,1.5,0,1.5,70.7,2.12,,0,2.12,'24/04/02,,'24/04/26
1027,3004,豐達科,04/17,113,-2.5,-2.16,2024,年,2.484,0,2.484,98.7,2.52,,0,2.52,'24/03/21,,'24/04/19
1028,3005,神基,04/17,98.9,+0.5,+0.51,2024,年,4.994,0,4.994,149.5,3.34,,0,3.34,'24/03/28,,'24/04/26
1029,3006,晶豪科,04/17,153,-4,-2.55,2024,年,0.6,0,0.6,103,0.58,,0,0.58,'24/07/04,,'24/07/31
1030,3008,大立光,04/17,2605,-215,-7.62,2024,半年,81,0,81,2840,3,,0,3,'24/08/15,,'24/09/12
1031,3010,華立,04/17,132.5,+2,+1.53,2024,年,4.95,0,4.95,146.5,3.38,,0,3.38,'24/07/24,,'24/08/15
1032,3011,今皓,04/17,13.25,+0.25,+1.92,2024,年,0,0,0,,0,,0,0,,,
1033,3013,晟銘電,04/17,111,+6,+5.71,2024,年,0.386,0,0.386,115,0.34,,0,0.34,'24/07/25,,'24/08/23
1034,3014,聯陽,04/17,124,+1.5,+1.22,2024,年,8,0,8,177,4.52,,0,4.52,'24/07/10,,'24/08/09
1035,3015,全漢,04/17,50.7,-0.6,-1.17,2024,年,3.2,0,3.2,66.5,4.81,,0,4.81,'24/06/20,,'24/07/10
1036,3016,嘉晶,04/17,63.1,+0.5,+0.8,2024,年,0.5,0,0.5,67.3,0.74,,0,0.74,'24/07/04,,'24/08/01
1037,3017,奇鋐,04/17,2400,-40,-1.64,2024,年,6.957,0,6.957,597,1.17,,0,1.17,'24/08/15,,'24/09/20
1038,3018,隆銘綠能,04/17,10.9,-0.1,-0.91,2024,年,0,0,0,,0,,0,0,,,
1039,3019,亞光,04/17,129,0,0,2024,年,1.8,0,1.8,70.9,2.54,,0,2.54,'24/06/20,,'24/07/19
1040,3021,鴻名,04/17,16.4,+0.05,+0.31,2024,年,0.3,0,0.3,26.5,1.13,,0,1.13,'24/07/09,,'24/08/05
1041,3022,威強電,04/17,69,+0.6,+0.88,2024,年,3.5,0,3.5,96.2,3.64,,0,3.64,'24/07/18,,'24/08/16
1042,3023,信邦,04/17,282,+2.5,+0.89,2024,年,9.599,0,9.599,302,3.18,,0,3.18,'24/08/16,,'24/09/13
1043,3024,憶聲,04/17,10.95,+0.55,+5.29,2024,年,0.1,0,0.1,22.25,0.45,,0,0.45,'24/07/10,,'24/08/06
1044,3025,星通,04/17,64.5,+1.3,+2.06,2024,年,3.2,0,3.2,66.9,4.78,,0,4.78,'24/08/27,,'24/09/20
1045,3026,禾伸堂,04/17,233.5,-7,-2.91,2024,年,5,0,5,99.7,5.02,,0,5.02,'24/06/24,,'24/07/19
1046,3027,盛達,04/17,19.4,0,0,2024,年,0.37,0,0.37,37.7,0.98,,0,0.98,'24/08/26,,'24/09/23
1047,3028,增你強,04/17,62.8,-0.4,-0.63,2024,年,1.967,0,1.967,34.25,5.74,,0,5.74,'24/08/21,,'24/09/10
1048,3029,零壹,04/17,97.3,-0.2,-0.21,2024,年,4,0,4,78.4,5.1,,0,5.1,'24/03/21,,'24/04/18
1049,3030,德律,04/17,338.5,+30.5,+9.9,2024,年,3.3,0,3.3,181,1.82,,0,1.82,'24/06/14,,'24/07/05
1050,3031,佰鴻,04/17,33.2,+0.2,+0.61,2024,年,0.8,0,0.8,23.3,3.43,,0,3.43,'24/07/17,,'24/08/14
1051,3032,偉訓,04/17,61.8,-0.9,-1.44,2024,年,3.5,0,3.5,67,5.22,,0,5.22,'24/07/23,,'24/08/21
1052,3033,威健,04/17,34.65,+0.45,+1.32,2024,年,1.895,0,1.895,37.7,5.03,,0,5.03,'24/07/26,,'24/08/30
1053,3034,聯詠,04/17,415,+3,+0.73,2024,年,32,0,32,604,5.3,,0,5.3,'24/07/10,,'24/08/09
1054,3035,智原,04/17,159,+2.5,+1.6,2024,年,4.293,0,4.293,314,1.37,,0,1.37,'24/06/26,,'24/07/26
1055,3036,文曄,04/17,230,-5,-2.13,2024,年,1.799,0,1.799,110,1.64,,0,1.64,'24/08/22,,'24/09/13
1056,3037,欣興,04/17,643,-2,-0.31,2024,年,3,0,3,175.5,1.71,,0,1.71,'24/07/11,,'24/08/09
1057,3038,全台,04/17,23.4,+0.1,+0.43,2024,年,1.6,0,1.6,32.3,4.95,,0,4.95,'24/07/02,,'24/07/19
1058,3040,遠見,04/17,44.7,-1.5,-3.25,2024,年,1,0,1,35.5,2.82,,0,2.82,'24/06/27,,'24/07/29
1059,3041,揚智,04/17,22.6,+0.2,+0.89,2024,季,0,0,0,,0,,0,0,,,
1060,3042,晶技,04/17,151.5,+11.5,+8.21,2024,年,4.5,0,4.5,115.5,3.9,,0,3.9,'24/06/20,,'24/07/12
1061,3043,科風,04/17,20.15,-0.05,-0.25,2024,年,0,0,0,,0,,0,0,,,
1062,3044,健鼎,04/17,411.5,+1,+0.24,2024,年,7.5,0,7.5,212,3.54,,0,3.54,'24/07/10,,'24/08/14
1063,3045,台灣大,04/17,112.5,+2.5,+2.27,2024,年,4.3,0,4.3,116,3.71,,0,3.71,'24/07/08,,'24/07/31
1064,3046,建碁,04/17,49,0,0,2024,年,2,0,2,64.5,3.1,,0,3.1,'24/07/04,,'24/08/01
