排名,代號,名稱,股價日期,成交,漲跌價,漲跌幅,股利發放年度,股利發放頻率,現金股利,股票股利,合計股利,除息價,除息價現金殖利率,除權價,除權價股票殖利率,除權息合計殖利率,除息交易日,除權交易日,現金股利發放日
1595,5483,中美晶,09/04,183.5,+7.5,+4.26,2026,半年,3.5,0,3.5,234,1.87,,0,1.87,'26/07/23,,'26/08/21
1596,5484,慧友,09/04,39.5,+0.4,+1.02,2026,年,0,0,0,,0,,0,0,,,
1597,5487,通泰,09/04,29.45,+0.3,+1.03,2026,年,0,0,0,,0,,0,0,,,
1598,5488,松普,09/04,12.1,+0.25,+2.11,2026,年,0.06,0,0.06,14.55,0.41,,0,0.41,'26/07/24,,'26/08/20
1599,5489,彩富,09/04,41.4,+0.3,+0.73,2026,年,1.515,0,1.515,44.4,3.41,,0,3.41,'26/08/19,,'26/09/15
1600,5490,同亨,09/04,26.5,-0.3,-1.12,2026,年,1.5,0,1.5,28.85,5.2,,0,5.2,'26/07/02,,'26/07/28
1601,5493,三聯,09/04,84.4,+0.3,+0.36,2026,半年,2.7,0,2.7,88.8,3.04,,0,3.04,'26/07/13,,'26/08/07
1602,5498,凱崴,09/04,53.4,+0.5,+0.95,2026,年,0.25,0,0.25,53.4,0.47,,0,0.47,'26/09/17,,'26/10/15
1603,5508,永信建,09/04,55.1,+0.9,+1.66,2026,年,2.776,0,2.776,53.4,5.2,,0,5.2,'26/07/22,,'26/08/12
1604,5511,德昌,09/04,69.3,-0.7,-1,2026,年,3.6,1.989,5.589,79.7,4.52,79.7,2.5,7.01,'26/07/09,'26/07/09,'26/08/06
1605,5512,力麒,09/04,7.77,-0.02,-0.26,2026,年,0.1,0,0.1,7.77,1.29,,0,1.29,,,
1606,5515,建國,09/04,52.5,-0.4,-0.76,2026,年,3.3,0,3.3,41.55,7.94,,0,7.94,'26/06/25,,'26/07/23
1607,5516,雙喜,09/04,12,+0.2,+1.69,2026,年,0,0,0,,0,,0,0,,,
1608,5519,隆大,09/04,27.35,+0.1,+0.37,2026,年,3.3,0.5,3.8,34.45,9.58,34.45,1.45,11,'26/07/10,'26/07/10,'26/08/14
1609,5520,力泰,09/04,82.8,0,0,2026,年,7,0,7,88.1,7.95,,0,7.95,'26/03/26,,'26/04/20
1610,5521,工信,09/04,10.6,+0.05,+0.47,2026,年,0.15,0,0.15,10.4,1.44,,0,1.44,'26/06/25,,'26/07/24
1611,5522,遠雄,09/04,64,+0.2,+0.31,2026,半年,5.5,0,5.5,71.5,7.69,,0,7.69,'26/06/25,,'26/07/17
1612,5523,豐謙,09/04,30.35,0,0,2026,年,0.5,0,0.5,30.35,1.65,,0,1.65,'26/11/05,,'26/12/04
1613,5529,鉅陞,09/04,24.4,+0.5,+2.09,2026,年,0,0.386,0.386,,0,22.8,1.69,1.69,,'26/05/28,
1614,5530,龍巖,09/04,50,+0.2,+0.4,2026,年,0,0,0,,0,,0,0,,,
1615,5531,鄉林,09/04,7.34,-0.13,-1.74,2026,年,0,0,0,,0,,0,0,,,
1616,5533,皇鼎,09/04,13.95,+0.05,+0.36,2026,年,0.6,0,0.6,14.1,4.26,,0,4.26,'26/07/09,,'26/08/05
1617,5534,長虹,09/04,76.6,0,0,2026,年,5.064,0,5.064,80.2,6.31,,0,6.31,'26/08/25,,'26/09/29
1618,5536,聖暉*,09/04,853,+36,+4.41,2026,半年,20,0,20,1430,1.7,,0,1.7,'26/07/06,,'26/07/24
1619,5538,東明-KY,09/04,36.9,+0.25,+0.68,2026,年,1.5,0,1.5,33.9,4.42,,0,4.42,'26/07/06,,'26/08/04
1620,5543,桓鼎-KY,09/04,28.1,-0.7,-2.43,2026,年,0,0,0,,0,,0,0,,,
1621,5546,永固-KY,09/04,14.8,0,0,2026,年,1,0,1,15.85,6.31,,0,6.31,'26/07/27,,'26/08/25
1622,5601,台聯櫃,09/04,30.35,-0.15,-0.49,2026,年,0.38,0,0.38,32.75,1.16,,0,1.16,'26/06/22,,'26/07/17
1623,5603,陸海,09/04,13.95,-0.05,-0.36,2026,年,0.5,0,0.5,15.2,3.29,,0,3.29,'26/08/25,,'26/09/16
1624,5604,中連,09/04,31.35,+0.4,+1.29,2026,年,2,0,2,39.15,5.11,,0,5.11,'26/02/23,,'26/03/11
1625,5608,四維航,09/04,17.2,-0.25,-1.43,2026,年,0,0,0,,0,,0,0,,,
1626,5609,中菲行,09/04,78,+0.2,+0.26,2026,年,5.6,0,5.6,82.4,6.8,,0,6.8,'26/06/17,,'26/07/15
1627,5701,劍湖山,09/04,4.24,-0.06,-1.4,2026,年,0,0,0,,0,,0,0,,,
1628,5703,亞都,09/04,13.85,0,0,2026,年,0,0,0,,0,,0,0,,,
1629,5704,老爺知,09/04,23.2,-0.2,-0.85,2026,年,0,0,0,,0,,0,0,,,
1631,5876,上海商銀,09/04,46.3,+0.35,+0.76,2026,年,1.8,0.1,1.9,47,3.83,47,0.21,4.04,'26/07/28,'26/07/28,'26/08/20
1632,5878,台名,09/04,38.55,0,0,2026,年,2.4,0,2.4,41.7,5.76,,0,5.76,'26/06/04,,'26/06/24
1633,5902,德記,09/04,34.4,0,0,2026,年,1.65,0,1.65,36.5,4.52,,0,4.52,'26/06/17,,'26/07/10
1634,5903,全家,09/04,185,+0.5,+0.27,2026,年,6.5,0,6.5,189,3.44,,0,3.44,'26/08/05,,'26/09/08
1635,5905,南仁湖,09/04,7.68,-0.02,-0.26,2026,年,0,0,0,,0,,0,0,,,
1636,5907,大洋-KY,09/04,4.95,+0.04,+0.81,2026,年,0,0,0,,0,,0,0,,,
1637,6005,群益證,09/04,32.75,+0.4,+1.24,2026,年,0.4,1.31,1.71,33.8,1.18,33.8,3.88,5.06,'26/08/11,'26/08/11,'26/09/15
1638,6015,宏遠證,09/04,16.8,+0.4,+2.44,2026,年,0.55,0,0.55,13.6,4.04,,0,4.04,'26/04/16,,'26/05/15
1639,6020,大展證,09/04,20.9,0,0,2026,年,0.273,0,0.273,19.3,1.41,,0,1.41,'26/03/26,,'26/04/21
1640,6021,美好證,09/04,40.25,+0.9,+2.29,2026,半年,3.001,0,3.001,31,8.94,,0,8.94,'26/04/16,,'26/05/22
1641,6023,元大期,09/04,86.4,+0.3,+0.35,2026,年,4,1.5,5.5,106,3.77,106,1.42,5.19,'26/07/17,'26/07/17,'26/08/07
1642,6024,群益期,09/04,63.4,+0.4,+0.63,2026,年,2.8,0.67,3.47,62.9,4.45,62.9,1.07,5.52,'26/07/31,'26/07/31,'26/09/04
1643,6026,福邦證,09/04,15.15,+0.1,+0.66,2026,年,1.364,0,1.364,16.5,8.27,,0,8.27,'26/06/30,,'26/07/22
1644,6101,寬魚國際,09/04,37.95,+0.25,+0.66,2026,年,0,0,0,,0,,0,0,,,
1645,6103,合邦,09/04,37.2,-3.8,-9.27,2026,年,0,0,0,,0,,0,0,,,
1646,6104,創惟,09/04,97,+1.7,+1.78,2026,年,4.5,0,4.5,92.2,4.88,,0,4.88,'26/04/09,,'26/05/07
1647,6108,競國,09/04,22.95,-0.1,-0.43,2026,年,1,0,1,22.95,4.36,,0,4.36,'26/10/07,,'26/10/21
1648,6109,亞元,09/04,10.95,+0.05,+0.46,2026,年,0,0,0,,0,,0,0,,,
1649,6111,光聚晶電,09/04,37.85,+0.45,+1.2,2026,年,0,0,0,,0,,0,0,,,
1650,6112,邁達特,09/04,45.9,+0.95,+2.11,2026,年,1.65,0,1.65,43.65,3.78,,0,3.78,'26/07/16,,'26/08/14
1651,6113,亞矽,09/04,23.15,+0.25,+1.09,2026,年,0,0,0,,0,,0,0,,,
1652,6114,久威,09/04,25.25,+0.5,+2.02,2026,年,0.5,0,0.5,26.85,1.86,,0,1.86,'26/07/29,,'26/08/19
1653,6115,鎰勝,09/04,44.5,+0.55,+1.25,2026,年,2.8,0,2.8,48.2,5.81,,0,5.81,'26/07/09,,'26/08/05
1654,6116,彩晶,09/04,14.05,+0.15,+1.08,2026,年,0,0,0,,0,,0,0,,,
1655,6117,迎廣,09/04,64,0,0,2026,年,1.999,0,1.999,66.8,2.99,,0,2.99,'26/08/13,,'26/08/31
1656,6118,建達,09/04,15.2,+0.05,+0.33,2026,年,0,0,0,,0,,0,0,,,
1657,6120,達運,09/04,12.3,-0.1,-0.81,2026,年,0.25,0,0.25,15.05,1.66,,0,1.66,'26/06/22,,'26/07/09
1658,6121,新普,09/04,397,+2.5,+0.63,2026,半年,12.3,0,12.3,420.5,2.93,,0,2.93,'26/07/13,,'26/08/05
1659,6122,擎邦,09/04,51.3,-0.6,-1.16,2026,年,3.4,0,3.4,50.3,6.76,,0,6.76,'26/08/03,,'26/08/25
1660,6123,上奇,09/04,43.6,-0.1,-0.23,2026,季,3.6,0,3.6,45.8,7.97,,0,7.97,'26/06/16,,'26/07/15
1661,6124,業強,09/04,27.15,+0.5,+1.88,2026,年,0,0,0,,0,,0,0,,,
1662,6125,廣運,09/04,51.5,-0.4,-0.77,2026,年,0.5,0,0.5,49.1,1.02,,0,1.02,'26/08/06,,'26/08/31
1663,6126,信音,09/04,29.15,0,0,2026,年,0.598,0,0.598,30.2,1.98,,0,1.98,'26/09/03,,'26/10/08
1664,6127,九豪,09/04,49.05,+2.2,+4.7,2026,年,0,0,0,,0,,0,0,,,
1665,6128,上福,09/04,19.75,-0.1,-0.5,2026,年,0.5,0,0.5,20.9,2.39,,0,2.39,'26/04/16,,'26/05/08
1666,6130,上亞科技,09/04,26.1,-0.35,-1.32,2026,年,0,0,0,,0,,0,0,,,
1667,6133,金橋,09/04,23.75,0,0,2026,年,1,0,1,23.75,4.21,,0,4.21,'26/09/09,,'26/10/08
1668,6134,萬旭,09/04,29.3,+0.7,+2.45,2026,年,0.2,0,0.2,26.3,0.76,,0,0.76,'26/08/05,,'26/08/28
1669,6136,富爾特,09/04,24.85,+0.2,+0.81,2026,年,1.16,0,1.16,25.2,4.6,,0,4.6,'26/07/02,,'26/07/30
1670,6138,茂達,09/04,286.5,+6.5,+2.32,2026,年,10.95,0,10.95,257.5,4.25,,0,4.25,'26/07/31,,'26/08/28
1671,6139,亞翔,09/04,736,+24,+3.37,2026,年,23,0,23,770,2.99,,0,2.99,'26/09/02,,'26/09/30
1672,6141,柏承,09/04,52.5,+0.8,+1.55,2026,年,0,0,0,,0,,0,0,,,
1673,6142,友勁,09/04,8.81,+0.16,+1.85,2026,年,0,0,0,,0,,0,0,,,
1674,6143,振曜,09/04,87.5,-0.5,-0.57,2026,年,6,0,6,99.9,6.01,,0,6.01,'26/04/10,,'26/05/06
1675,6144,得利影,09/04,13.3,+0.1,+0.76,2026,年,0,0,0,,0,,0,0,,,
1676,6146,耕興,09/04,182.5,-2.5,-1.35,2026,半年,17.5,0,17.5,192.5,8.46,,0,8.46,'26/09/03,,'26/10/08
1677,6147,頎邦,09/04,182.5,-6.5,-3.44,2026,年,2.8,0,2.8,227.5,1.23,,0,1.23,'26/06/17,,'26/07/15
1678,6148,驊宏資,09/04,28.65,+0.9,+3.24,2026,季,1.23,0,1.23,34.45,3.57,,0,3.57,'26/04/01,,'26/05/04
1679,6150,撼訊,09/04,60.6,+0.1,+0.17,2026,年,0.6,0,0.6,62.3,0.96,,0,0.96,'26/07/16,,'26/08/07
1680,6151,晉倫,09/04,35.3,+0.05,+0.14,2026,年,1.5,0,1.5,31.15,4.82,,0,4.82,'26/03/26,,'26/04/27
1681,6152,百一,09/04,13.8,+0.25,+1.85,2026,年,0,0,0,,0,,0,0,,,
1682,6153,嘉聯益,09/04,17.65,+0.45,+2.62,2026,年,0,0,0,,0,,0,0,,,
1683,6154,順發,09/04,14.05,-0.05,-0.35,2026,年,0.51,0,0.51,14.2,3.59,,0,3.59,'26/06/17,,'26/07/17
1684,6155,鈞寶,09/04,56.2,+2.4,+4.46,2026,年,0.8,0,0.8,87,0.92,,0,0.92,'26/07/06,,'26/07/31
1685,6156,松上,09/04,20.8,+0.15,+0.73,2026,年,0.2,0,0.2,28.35,0.71,,0,0.71,'26/07/14,,'26/08/17
1686,6158,禾昌,09/04,17.4,+0.1,+0.58,2026,年,0,0,0,,0,,0,0,,,
1687,6160,欣技,09/04,14.75,0,0,2026,年,0,0,0,,0,,0,0,,,
1688,6161,捷波,09/04,51.6,-0.1,-0.19,2026,年,2.2,0,2.2,55,4,,0,4,'26/07/16,,'26/08/14
1689,6163,華電網,09/04,41.2,+0.9,+2.23,2026,年,0.578,0,0.578,41.2,1.4,,0,1.4,'26/09/09,,'26/10/08
1690,6164,華興,09/04,11.95,+0.05,+0.42,2026,年,0,0,0,,0,,0,0,,,
1691,6165,浪凡,09/04,48.9,-0.3,-0.61,2026,年,5,0,5,48.9,10.2,,0,10.2,,,
1692,6166,凌華,09/04,121.5,+7.5,+6.58,2026,年,1.199,0,1.199,135.5,0.88,,0,0.88,'26/07/09,,'26/08/07
1693,6167,久正,09/04,10.2,-0.1,-0.97,2026,年,0,0,0,,0,,0,0,,,
1694,6168,宏齊,09/04,29.05,+1.45,+5.25,2026,年,0,0,0,,0,,0,0,,,
1695,6169,昱泉,09/04,12.15,-0.2,-1.62,2026,年,0,0,0,,0,,0,0,,,
1696,6170,統振,09/04,48.45,+0.45,+0.94,2026,年,4,0,4,52.3,7.65,,0,7.65,'26/07/08,,'26/07/31
1697,6171,大城地產,09/04,26.2,+0.35,+1.35,2026,年,2,0,2,26.2,7.63,,0,7.63,,,
1698,6173,信昌電,09/04,260.5,+19.5,+8.09,2026,年,1.8,0,1.8,273,0.66,,0,0.66,'26/07/09,,'26/07/29
1699,6174,安碁,09/04,43.4,+0.85,+2,2026,年,0.34,0,0.34,49.8,0.68,,0,0.68,'26/07/01,,'26/07/30
1700,6175,立敦,09/04,71.8,+2.5,+3.61,2026,年,1.5,0,1.5,81.7,1.84,,0,1.84,'26/07/28,,'26/08/21
1701,6176,瑞儀,09/04,91.9,+1.6,+1.77,2026,年,3.5,0,3.5,106.5,3.29,,0,3.29,'26/06/01,,'26/06/30
1702,6179,亞通,09/04,29.6,+0.4,+1.37,2026,年,0.5,0,0.5,27.85,1.8,,0,1.8,'26/08/14,,'26/09/10
1703,6180,橘子,09/04,41.8,+1.05,+2.58,2026,年,1.025,0,1.025,41.8,2.45,,0,2.45,'26/07/30,,'26/08/19
1704,6182,合晶,09/04,111,+6.5,+6.22,2026,年,0,0,0,,0,,0,0,,,
1705,6183,關貿,09/04,91.6,+0.3,+0.33,2026,年,3.55,0,3.55,94.6,3.75,,0,3.75,'26/08/28,,'26/09/24
1706,6184,大豐電,09/04,40.3,0,0,2026,半年,3,0,3,46.95,6.39,,0,6.39,'26/06/24,,'26/07/17
1707,6185,幃翔,09/04,12.75,0,0,2026,年,0.393,0,0.393,14.2,2.76,,0,2.76,'26/07/02,,'26/07/30
1708,6187,萬潤,09/04,1305,+5,+0.38,2026,年,11.66,0,11.66,929,1.26,,0,1.26,'26/08/03,,'26/08/21
1709,6188,廣明,09/04,66.6,+1,+1.52,2026,半年,2.5,0,2.5,72.2,2.9,,0,2.9,'26/08/14,,'26/09/10
1710,6190,萬泰科,09/04,68,+0.7,+1.04,2026,年,1.933,0,1.933,78.1,2.48,,0,2.48,'26/07/16,,'26/08/14
1711,6191,精成科,09/04,82.5,+1.1,+1.35,2026,年,2.6,0,2.6,105.5,2.46,,0,2.46,'26/07/09,,'26/07/29
1712,6192,巨路,09/04,116.5,+1,+0.87,2026,年,5.8,0,5.8,127,4.57,,0,4.57,'26/04/23,,'26/05/21
1713,6194,育富,09/04,29.65,0,0,2026,年,1.5,0,1.5,31.4,4.78,,0,4.78,'26/07/17,,'26/08/10
1714,6195,詩肯,09/04,27.75,-0.1,-0.36,2026,年,1,0,1,24.65,4.06,,0,4.06,'26/06/29,,'26/07/17
1715,6196,帆宣,09/04,516,+16,+3.2,2026,年,6.449,0,6.449,541,1.19,,0,1.19,'26/06/24,,'26/07/15
1716,6197,佳必琪,09/04,315,+16,+5.35,2026,年,6.923,0,6.923,348,1.99,,0,1.99,'26/07/02,,'26/07/22
1717,6198,瑞築,09/04,19.75,-0.05,-0.25,2026,年,0,0,0,,0,,0,0,,,
1718,6199,天品,09/04,96.1,+0.9,+0.95,2026,年,0,0,0,,0,,0,0,,,
1719,6201,亞弘電,09/04,44.55,+0.1,+0.22,2026,年,3.1,0,3.1,49.15,6.31,,0,6.31,'26/08/05,,'26/08/31
1720,6202,盛群,09/04,58.8,+1.8,+3.16,2026,年,0.68,0,0.68,63.8,1.07,,0,1.07,'26/08/13,,'26/09/04
1721,6203,海韻電,09/04,60.7,+0.4,+0.66,2026,年,4,0,4,64.3,6.22,,0,6.22,'26/08/04,,'26/09/04
1722,6204,艾華,09/04,91.6,+3.1,+3.5,2026,年,0.5,0,0.5,91.6,0.55,,0,0.55,'26/09/14,,'26/10/07
1723,6205,詮欣,09/04,65.9,+0.5,+0.76,2026,年,1.5,0,1.5,80.7,1.86,,0,1.86,'26/06/25,,'26/07/24
1724,6206,飛捷,09/04,138.5,+4,+2.97,2026,年,5.5,0,5.5,120.5,4.56,,0,4.56,'26/07/22,,'26/08/18
1725,6207,雷科,09/04,111,+7,+6.73,2026,年,0.603,0,0.603,140.5,0.43,,0,0.43,'26/07/17,,'26/08/13
1726,6208,日揚,09/04,74.2,-2.3,-3.01,2026,年,2,0,2,105,1.9,,0,1.9,'26/06/25,,'26/07/20
1727,6209,今國光,09/04,81.5,+0.4,+0.49,2026,年,0.496,0,0.496,69.8,0.71,,0,0.71,'26/08/04,,'26/08/31
1728,6210,慶生,09/04,17.75,-0.05,-0.28,2026,年,0,0,0,,0,,0,0,,,
1729,6212,理銘,09/04,31.7,+0.75,+2.42,2026,年,0,0,0,,0,,0,0,,,
1730,6213,聯茂,09/04,517,+5,+0.98,2026,年,2.999,0,2.999,360,0.83,,0,0.83,'26/07/02,,'26/08/07
1731,6214,精誠,09/04,185.5,+2.5,+1.37,2026,年,6,0,6,141,4.26,,0,4.26,'26/06/23,,'26/07/10
1732,6215,和椿,09/04,99,+1.2,+1.23,2026,年,1,0,1,105,0.95,,0,0.95,'26/07/15,,'26/08/13
1733,6216,居易,09/04,20.5,+0.05,+0.24,2026,年,1.03,0,1.03,22,4.68,,0,4.68,'26/08/26,,'26/10/01
1734,6217,中探針,09/04,188.5,-7,-3.58,2026,年,0,0,0,,0,,0,0,,,
1735,6218,豪勉,09/04,42.25,-0.35,-0.82,2026,年,0,0,0,,0,,0,0,,,
1736,6220,岳豐,09/04,25.8,+0.2,+0.78,2026,年,0.7,0,0.7,34.7,2.02,,0,2.02,'26/07/09,,'26/08/12
1737,6222,立軒,09/04,20,-0.05,-0.25,2026,年,0,0,0,,0,,0,0,,,
1738,6223,旺矽,09/04,5155,+110,+2.18,2026,年,22,0,22,6460,0.34,,0,0.34,'26/07/09,,'26/08/07
1739,6224,聚鼎,09/04,84.8,+5.2,+6.53,2026,年,1.25,0,1.25,57.7,2.17,,0,2.17,'26/04/16,,'26/05/07
1740,6225,天瀚,09/04,60,-0.4,-0.66,2026,年,0,0,0,,0,,0,0,,,
1741,6226,光鼎,09/04,33.5,+1.5,+4.69,2026,年,0,0,0,,0,,0,0,,,
1742,6227,茂綸,09/04,113.5,+0.5,+0.44,2026,年,4.5,0,4.5,118.5,3.8,,0,3.8,'26/08/27,,'26/09/18
1743,6228,全譜,09/04,17.3,0,0,2026,年,0,0,0,,0,,0,0,,,
1744,6229,研通,09/04,23.65,+0.05,+0.21,2026,年,0.6,0,0.6,26.35,2.28,,0,2.28,'26/07/16,,'26/08/14
1745,6230,尼得科超眾,09/04,110.5,+4.5,+4.25,2026,年,0,0,0,,0,,0,0,,,
1746,6231,系微,09/04,212,+4,+1.92,2026,年,5.7,0,5.7,238,2.39,,0,2.39,'26/07/22,,'26/08/13
1747,6233,旺玖,09/04,20.85,-0.1,-0.48,2026,年,0.75,0,0.75,25.25,2.97,,0,2.97,'26/07/08,,'26/07/29
1748,6234,高僑,09/04,34.2,+0.1,+0.29,2026,年,0.25,0,0.25,35.55,0.7,,0,0.7,'26/09/03,,'26/09/24
1749,6235,華孚,09/04,39.45,0,0,2026,年,1.2,0,1.2,49.1,2.44,,0,2.44,'26/03/20,,'26/04/22
1750,6236,中湛,09/04,18.75,0,0,2026,年,0,0,0,,0,,0,0,,,
1751,6237,驊訊,09/04,35.2,0,0,2026,年,0.1,0,0.1,41.3,0.24,,0,0.24,'26/07/14,,'26/08/06
1752,6239,力成,09/04,276.5,+1.5,+0.55,2026,年,4.5,0,4.5,233,1.93,,0,1.93,'26/07/30,,'26/09/04
1753,6240,松崗,09/04,25.2,-2.75,-9.84,2026,年,0,0,0,,0,,0,0,,,
1754,6241,鑫永洋,09/04,16.75,0,0,2026,年,0,0,0,,0,,0,0,,,
1755,6242,立康,09/04,34,+0.2,+0.59,2026,年,2,0,2,38.15,5.24,,0,5.24,'26/06/16,,'26/07/22
1756,6243,迅杰,09/04,39.4,+0.55,+1.42,2026,年,0,0,0,,0,,0,0,,,
1757,6244,茂迪,09/04,23.4,+0.3,+1.3,2026,年,0.14,0,0.14,25.85,0.54,,0,0.54,'26/07/22,,'26/08/19
1758,6245,立端,09/04,78.2,+2.1,+2.76,2026,年,3.8,0,3.8,81.8,4.65,,0,4.65,'26/09/01,,'26/09/30
1759,6246,臺龍,09/04,12.8,+0.05,+0.39,2026,年,0,0,0,,0,,0,0,,,
1760,6248,沛波,09/04,16.95,0,0,2026,年,1.217,0,1.217,18.3,6.65,,0,6.65,'26/08/25,,'26/09/24
1761,6257,矽格,09/04,212,+3,+1.44,2026,年,4.25,0,4.25,273,1.56,,0,1.56,'26/07/07,,'26/07/24
1762,6261,久元,09/04,78.4,-0.2,-0.25,2026,半年,2.5,0,2.5,82.4,3.03,,0,3.03,'26/08/27,,'26/09/29
1763,6263,普萊德,09/04,169.5,-2,-1.17,2026,年,7.8,0,7.8,181.5,4.3,,0,4.3,'26/06/05,,'26/07/06
1764,6264,富裔,09/04,6.01,0,0,2026,年,0,0,0,,0,,0,0,,,
1765,6265,方土昶,09/04,54.2,+0.1,+0.18,2026,年,0,0,0,,0,,0,0,,,
1766,6269,台郡,09/04,67.7,+2.7,+4.15,2026,年,0,0,0,,0,,0,0,,,
1767,6270,倍微,09/04,28.5,+0.3,+1.06,2026,年,1,0,1,39.35,2.54,,0,2.54,'26/07/02,,'26/07/24
1768,6271,同欣電,09/04,237,+21.5,+9.98,2026,半年,3,0,3,240,1.25,,0,1.25,'26/06/10,,
1769,6272,驊陞,09/04,29.8,+0.85,+2.94,2026,年,2.016,0,2.016,35.25,5.72,,0,5.72,'26/06/15,,'26/07/03
1770,6274,台燿,09/04,1365,+20,+1.49,2026,年,7.507,0,7.507,946,0.79,,0,0.79,'26/04/16,,'26/05/19
1771,6275,元山,09/04,48.15,+3.1,+6.88,2026,年,1.992,0,1.992,44.7,4.46,,0,4.46,'26/07/22,,'26/08/17
1772,6276,安鈦克,09/04,20.7,+0.4,+1.97,2026,年,0,0,0,,0,,0,0,,,
1773,6277,宏正,09/04,80.3,+0.4,+0.5,2026,季,2.5,0,2.5,80.5,3.11,,0,3.11,'26/07/20,,'26/08/14
1774,6278,台表科,09/04,200,+8.5,+4.44,2026,年,5.565,0,5.565,200,2.78,,0,2.78,'26/07/09,,'26/08/07
1775,6281,全國電,09/04,51.4,+0.1,+0.19,2026,年,3.3,0,3.3,60.5,5.45,,0,5.45,'26/03/25,,'26/05/25
1776,6282,康舒,09/04,44,+0.8,+1.85,2026,年,0.8,0,0.8,47.8,1.67,,0,1.67,'26/08/17,,'26/09/11
1777,6283,淳安,09/04,20.05,+0.05,+0.25,2026,年,0,0,0,,0,,0,0,,,
1778,6284,佳邦,09/04,79.1,+3.5,+4.63,2026,年,1.89,0,1.89,100,1.89,,0,1.89,'26/07/09,,'26/07/29
1779,6285,啟碁,09/04,243.5,+10,+4.28,2026,年,4.302,0,4.302,259.5,1.66,,0,1.66,'26/07/01,,'26/07/23
1780,6290,良維,09/04,270,+24.5,+9.98,2026,年,6.192,0,6.192,250,2.48,,0,2.48,'26/07/23,,'26/08/19
1781,6291,沛亨,09/04,456.5,-1.5,-0.33,2026,年,6,0,6,344,1.74,,0,1.74,'26/04/01,,'26/05/06
1782,6292,迅德,09/04,62,+2,+3.33,2026,年,1.8,0,1.8,68,2.65,,0,2.65,'26/06/23,,'26/07/15
1783,6405,悅城,09/04,40.1,+0.9,+2.3,2026,年,0,0,0,,0,,0,0,,,
1784,6409,旭隼,09/04,965,-7,-0.72,2026,年,36.77,0,36.77,998,3.68,,0,3.68,'26/07/23,,'26/08/20
1785,6411,晶焱,09/04,80.2,+1.2,+1.52,2026,年,2.216,0,2.216,75.6,2.93,,0,2.93,'26/07/29,,'26/08/25
1786,6412,群電,09/04,77.4,+0.1,+0.13,2026,年,3.7,0,3.7,94,3.94,,0,3.94,'26/06/09,,'26/07/08
1787,6414,樺漢,09/04,395,+14,+3.67,2026,年,13.78,0,13.78,381.5,3.61,,0,3.61,'26/06/16,,'26/07/15
1788,6415,矽力*-KY,09/04,428.5,+17.5,+4.26,2026,年,2.553,0,2.553,293.5,0.87,,0,0.87,'26/03/26,,'26/04/24
1789,6416,瑞祺電通,09/04,100.5,+5,+5.24,2026,年,2.8,0,2.8,102,2.75,,0,2.75,'26/07/28,,'26/08/28
1790,6417,韋僑,09/04,108,+3.5,+3.35,2026,年,2.4,0,2.4,114,2.11,,0,2.11,'26/08/04,,'26/09/02
1791,6418,詠昇,09/04,33.25,-0.3,-0.89,2026,年,0.38,0,0.38,31.85,1.19,,0,1.19,'26/06/12,,'26/07/08
1792,6419,京晨科,09/04,155.5,+9.5,+6.51,2026,年,0,0,0,,0,,0,0,,,
1793,6425,易發,09/04,62.8,+1.3,+2.11,2026,年,0.989,0,0.989,73.2,1.35,,0,1.35,'26/07/01,,'26/07/27
1794,6426,統新,09/04,269.5,+4,+1.51,2026,年,0.5,0,0.5,270,0.19,,0,0.19,'26/09/02,,'26/09/24
1795,6431,光麗-KY,09/04,19.85,+0.05,+0.25,2026,年,0,0,0,,0,,0,0,,,
1796,6432,今展科,09/04,60.9,+1.6,+2.7,2026,年,0.999,0,0.999,71.5,1.4,,0,1.4,'26/08/18,,'26/09/15
1797,6435,大中,09/04,246,+9,+3.8,2026,年,7.5,0,7.5,293,2.56,,0,2.56,'26/07/24,,'26/08/21
1798,6438,迅得,09/04,156.5,+2.5,+1.62,2026,半年,5,0,5,149,3.26,,0,3.26,'26/06/17,,'26/07/17
1799,6441,廣錠,09/04,21,+0.05,+0.24,2026,年,0,0,0,,0,,0,0,,,
1800,6442,光聖,09/04,1755,-15,-0.85,2026,年,11.26,0,11.26,1315,0.86,,0,0.86,'26/07/15,,'26/08/11
1801,6443,元晶,09/04,24.95,+0.4,+1.63,2026,年,0,0,0,,0,,0,0,,,
1802,6449,鈺邦,09/04,237.5,+21,+9.7,2026,年,4.201,0,4.201,428.5,0.98,,0,0.98,'26/06/23,,'26/07/15
1803,6451,訊芯-KY,09/04,449,-1,-0.22,2026,年,0.218,0,0.218,437.5,0.05,,0,0.05,'26/07/27,,'26/08/26
1804,6456,GIS-KY,09/04,68.8,+1.4,+2.08,2026,年,0,0,0,,0,,0,0,,,
1805,6462,神盾,09/04,101.5,+3.2,+3.26,2026,年,0,0,0,,0,,0,0,,,
1806,6465,威潤,09/04,46,0,0,2026,半年,0.2,0,0.2,66.9,0.3,,0,0.3,'26/06/16,,'26/07/13
1807,6470,宇智,09/04,41.8,+0.05,+0.12,2026,年,2.5,0,2.5,43.35,5.77,,0,5.77,'26/07/31,,'26/08/31
1808,6474,華豫寧,09/04,36.55,0,0,2026,年,2.5,0,2.5,40.35,6.2,,0,6.2,'26/08/28,,'26/09/23
